2.83261310717033,2.40361190717193,1
1.70106907012411,2.19249861789188,1
2.25986965024834,1.80610523086699,1
2.33564133356957,2.4090178801467,1
1.67420793087767,1.89600390172715,1
2.05849030684488,1.23625865985596,1
1.83840544590051,2.0295548198004,1
1.58215329183608,2.83557350047684,1
2.3325448264228,2.1130535208129,1
2.42513352017652,2.21022884028358,1
1.71874019678804,2.81652091052033,1
2.24814965397004,2.36384798438094,1
2.07881200173467,2.46846330101421,1
2.0085755372938,2.46922193639943,1
2.33703017944881,2.21232711449379,1
1.39640063442555,2.23986629580527,1
2.02610547620283,2.37712252599252,1
2.00132772064239,1.65412911945575,1
2.20650095443983,1.9462470183139,1
2.47406862613002,2.82074295020537,1
2.0098770592738,1.93557878318826,1
2.09878373735189,1.37508523006823,1
1.80578733628436,1.68568184572345,1
1.31780785638032,2.45484341621538,1
1.41451592924895,1.13087744531026,1
2.03121797591883,2.59269952982562,1
1.76969811698108,1.50803110724925,1
2.3663120420204,2.44133727933165,1
1.36365280160845,1.27409520767721,1
2.15317596983477,1.13813271862712,1
1.97705215876373,2.80252093868208,1
2.40239704549806,1.94311216863919,1
1.89926374857679,1.80859455087083,1
2.16857589447167,2.45560722681551,1
1.98543266007091,1.93998103916403,1
2.11984758843065,2.1103131469137,1
1.31513773944246,1.86884980463692,1
1.99030887179058,1.88725195896913,1
2.45045505411059,1.57033919072886,1
1.75420537589945,1.99940689924216,1
2.44747528876598,2.1063927762025,1
2.975110218831,2.15897546019184,1
2.23725746270003,1.50314644803584,1
1.57813160392407,2.30670136881132,1
1.8464919443924,1.68379392594763,1
2.03213206659057,1.51870968369787,1
1.80766729054899,1.35616382941218,1
1.55577392784176,2.64584201290397,1
2.93279454077878,1.81128084093582,1
1.64860109850776,2.529683115707,1
1.5891809204728,1.70993702262117,1
2.18889518243683,1.33866515622856,1
2.07130154506732,1.19244351106217,1
1.32035216938257,2.0343748432135,1
1.87675342575835,2.31919291717918,1
2.34772393936728,1.71082062678587,1
2.09974476589165,2.03156768555726,1
1.58806058485282,1.57471911060678,1
1.86376527828968,1.80331974670589,1
1.80340347769748,2.91726587451875,1
2.09578555080851,1.22935241688003,1
2.29093450887005,2.38118086593875,1
1.34649907266183,2.13921460369089,1
2.33447121364782,1.66067577015211,1
1.50286642793459,2.32171499834267,1
1.83590224633169,1.57688502515628,1
2.29791046471418,1.30700457323616,1
1.90948934740826,1.9299676163463,1
1.85550324947853,2.48817644377421,1
2.01439592487147,2.14211215863986,1
2.31915062714597,2.08010904653665,1
1.94871099374187,2.22082448954085,1
1.52575235845681,2.16538523592665,1
1.62546893871926,2.51770542152601,1
2.10028928339266,2.0677576622715,1
2.29532311257276,1.21550198200369,1
1.79615927449473,1.91328616317465,1
2.9565307820923,2.11006701182075,1
1.83396933154874,1.68227556200811,1
2.35250188002827,1.16534611840571,1
2.08005662027592,1.71691639026991,1
2.73145180534546,2.46953384260149,1
1.48527895966327,1.9369389336508,1
2.05632673543294,1.85081082234552,1
2.12412882915204,2.01575752698492,1
1.91155397482655,2.03590846460987,1
2.15649731269123,1.59924863034242,1
1.94748278134288,1.84496458526909,1
1.57970515168745,2.68402763077161,1
1.22809548017234,1.98748368668965,1
2.18778611935772,1.71125942256785,1
2.16875973427859,1.65986362517279,1
1.59902923937298,1.61520151518784,1
1.55727913808412,1.89474039592629,1
2.1042100860836,1.9901619347671,1
2.4313908985308,1.43835207190489,1
1.26623285344123,2.00506570457451,1
2.30680182746823,2.39999145387331,1
1.81271128070319,1.79767775140252,1
2.06398089022842,1.71478093856579,1
2.08507364244652,2.99787205863161,1
1.8545580136562,1.85450890473653,1
1.85140742752399,1.27861046232733,1
1.65178431317123,1.64350878973843,1
2.70744902007851,1.97183252712694,1
2.5688779170037,2.59144581036511,1
2.30313013041705,1.93251730485299,1
1.716987400216,1.55131459906862,1
1.92470083053501,2.44554904648061,1
1.84863542653679,2.0737052657591,1
1.27921379584013,1.75407480794982,1
1.81600398538253,2.37934181791337,1
1.84266101029106,1.45512910660881,1
2.76766686893019,1.26258485452347,1
1.33898927111195,1.77913457547106,1
1.60365694736013,1.69926169148772,1
1.82972701004593,2.21366826271606,1
2.50872325412222,2.85983219917264,1
1.69483893710996,2.28183024445933,1
1.9059880022644,1.89700966401165,1
2.92058040891509,2.2372173645477,1
1.61781089275408,2.27236433632243,1
2.0874496202735,2.54985663783648,1
1.28266497147066,1.6011620560887,1
2.00015200230469,2.86653603712904,1
2.65068445249519,1.95841505259148,1
1.43942182937807,2.08926988617839,1
2.18887567236745,2.01508195077302,1
1.82422595035572,1.97246614181567,1
2.49471897784599,2.39063829707244,1
1.75963703665198,2.05763111606485,1
1.60366189292487,1.93912570441882,1
1.82611761261874,1.31687668788791,1
2.30509563867962,1.59137270566595,1
1.56461106187802,1.86350473489792,1
2.59699638511014,2.00771241483569,1
2.18977955479012,2.26189780000921,1
1.7797250249012,2.70578327890695,1
1.63500956081151,2.46746888064306,1
2.33742787824569,1.71773588689794,1
0.992340910853169,2.22590624634995,1
2.53247784454604,2.017723399156,1
2.28023597097157,1.87675624614774,1
1.65704250265828,2.07920017551973,1
1.77695465741372,1.46973001080178,1
2.15399088668107,1.66677938244118,1
2.2072445987883,1.73923338247427,1
1.66447283233534,1.81886024585355,1
1.52993520758623,1.6714255297537,1
1.944027058392,2.6172824677529,1
2.66223593845787,3.08430515743062,2
2.41023583950384,2.25955782291845,2
2.39773298349576,2.64067817229418,2
1.87211759784449,2.48883974122224,2
1.89177591296263,1.96172813866604,2
2.45718534611616,2.3126490829614,2
2.59166406326284,2.68327548921068,2
2.95361471994704,2.17175874703915,2
1.91727770710772,2.49994832176601,2
2.29448616681346,3.01034198949381,2
2.10219713528187,2.22382162544363,2
2.30462273733759,2.53783754445221,2
2.49183351719773,2.04406092657365,2
2.57228438041798,2.18380965671656,2
2.65766870846279,2.20076762485115,2
2.47359506667246,2.05963789743221,2
3.07190426140914,2.53810631015992,2
2.61451564935769,2.65565555055812,2
3.09195642735479,2.51137187023263,2
2.07528951963032,2.30125688434492,2
2.56413798215238,2.28328565420248,2
2.90572239577403,2.99445722360501,2
2.85889904341159,2.79399300114174,2
3.24694480175899,2.79328974045976,2
3.16006995523171,2.28551281953364,2
2.38650209153605,3.07007536231548,2
2.9220667763152,2.77237944342933,2
1.96024459187434,2.41246864238913,2
2.87842755306704,2.21120901038367,2
2.7138028017557,3.15640812412191,2
2.31753475577888,2.55072943702961,2
2.56016711828198,2.53647124222575,2
2.32880262950278,2.51774461665886,2
2.76760791195254,2.45928383206083,2
1.98403210140741,2.34678175681032,2
3.42815889471457,2.12160585715681,2
2.30063721745629,2.24527978078072,2
2.11600490975857,2.11277417735677,2
2.14936447478907,2.42607796547126,2
2.9116606765144,2.66259318023694,2
2.76812588999342,2.62147410781186,2
2.43315386559471,2.55104581503885,2
2.50317083399566,3.19639651626576,2
2.34832351859839,2.03832985494214,2
2.15597580986567,3.38642913083408,2
1.91714015109377,2.26277225195145,2
2.30136497490306,2.57229281696162,2
2.80173247703416,2.6396519204264,2
1.9380147868415,2.42654142846475,2
2.11175193352509,3.18960997246699,2
2.96420683206021,2.18930224367706,2
2.27739039003254,2.5941156717177,2
3.15309299229188,2.18317624654405,2
2.52383173807932,3.24590412236484,2
2.13411977764083,2.39111116895996,2
2.24127243274069,2.70468935988006,2
2.43650281304682,2.82338148672764,2
2.18742968656849,3.29595553138345,2
2.14359098229526,2.34951861474561,2
2.21005162397209,2.21822358250854,2
3.07567775566699,3.20252312617636,2
2.18590454440986,2.4890707687383,2
2.64903080926785,2.23247087482982,2
2.35880401210761,2.13839891537805,2
2.54501717963081,2.89985126379404,2
2.57848472211322,0.899442542082616,2
2.75498256915134,1.84755799168153,2
2.58317617066098,2.17618454322764,2
2.20542804852789,2.42409776828929,2
2.19683403990961,2.69403784078783,2
2.57007813491905,2.84849649560473,2
2.3142391383904,2.49309274865224,2
2.70478638363227,2.46442784873545,2
2.27333771059736,2.32131802800065,2
